(57, 52, [57, 65, 52], 0.009375827143600203, 733.302925968885)
(41, 0, [41, 6, 0], 0.009362973124324719, 734.3144023094154)
(54, 65, [54, 55, 65], 0.00935974783047933, 734.5686350668485)
(7, 28, [7, 8, 28], 0.009345876776451358, 735.6640165713956)
(19, 46, [19, 53, 46], 0.009326408772977402, 737.2068784396346)
(14, 59, [14, 48, 59], 0.009316698371381597, 737.9788491577851)
(60, 53, [60, 53], 0.009316003787991184, 738.0341297664417)
(6, 30, [6, 29, 30], 0.009315101615101379, 738.1059443477372)
(12, 6, [12, 7, 6], 0.00930780257915309, 738.6874726462186)
(41, 28, [41, 8, 28], 0.009279738921332053, 740.9318788167285)
(13, 20, [13, 19, 20], 0.009275045852268328, 741.30853509411)
(48, 10, [48, 53, 10], 0.009262793693819708, 742.2936675553141)
(56, 61, [56, 67, 61], 0.00925783858191812, 742.6928228983198)
(24, 9, [24, 18, 9], 0.00920958898482538, 746.6019869489306)
(20, 55, [20, 55], 0.009180500602031407, 748.9785700054607)
(14, 26, [14, 25, 26], 0.009147856423780385, 751.6636674324378)
(58, 35, [58, 34, 35], 0.009101481869803614, 755.5112529559591)
(40, 8, [40, 8], 0.00909409579884426, 756.1276801774839)
(40, 62, [40, 62], 0.00909409579884426, 756.1276801774839)
(53, 22, [53, 22], 0.00899449946903695, 764.538662884983)
(62, 10, [62, 43, 10], 0.00894452682464466, 768.8294586328419)
(40, 45, [40, 37, 45], 0.008924949117622054, 770.5235567663395)
(59, 65, [59, 57, 65], 0.00892193573214233, 770.7849712843677)
(13, 5, [13, 7, 5], 0.00891176376801555, 771.6687059894017)
(30, 22, [30, 29, 22], 0.008911687926305732, 771.6753026527848)
(27, 56, [27, 24, 22, 56], 0.008894905484785644, 773.1377952383915)
(42, 0, [42, 6, 0], 0.008884529936209378, 774.0447280291392)
(12, 53, [12, 19, 53], 0.008882862098643368, 774.1907123459408)
(8, 22, [8, 28, 22], 0.008877790615873132, 774.6349516289121)
(50, 38, [50, 67, 38], 0.008877514078141026, 774.6591896941716)
(42, 35, [42, 40, 35], 0.008869405635116602, 775.3705529042333)
(67, 9, [67, 43, 9], 0.008843892915906907, 777.6173226336863)
(50, 56, [50, 52, 56], 0.008831752191061379, 778.6910500977306)
(50, 61, [50, 67, 61], 0.008820980866211012, 779.6461419871507)
(37, 13, [37, 47, 13], 0.008800179450196387, 781.4972180687815)
(7, 53, [7, 41, 53], 0.008793895828626502, 782.0581070985937)
(18, 7, [18, 5, 7], 0.008792984899197996, 782.1394850692087)
(16, 1, [16, 33, 1], 0.008774171684916331, 783.8239435357539)
(63, 15, [63, 49, 15], 0.008767341213263398, 784.4373048888616)
(6, 2, [6, 0, 2], 0.008715796088824427, 789.0969447904471)
(59, 54, [59, 48, 54], 0.00870519610709181, 790.0620156672258)
(62, 41, [62, 43, 41], 0.00870150431511474, 790.3986853668463)
(10, 62, [10, 43, 62], 0.00867758352425575, 792.5870621147242)
(49, 39, [49, 39], 0.008666502893655215, 793.6048598422568)
(49, 47, [49, 47], 0.008666502893655215, 793.6048598422568)
(40, 1, [40, 6, 1], 0.008653744708884727, 794.7799754741052)
(24, 26, [24, 26], 0.008652895790980195, 794.8582895482506)
(33, 9, [33, 9], 0.008642578250456731, 795.8113294039423)
(33, 15, [33, 15], 0.008642578250456731, 795.8113294039423)
(0, 26, [0, 33, 27, 26], 0.008640496173105349, 796.0039286252972)
(32, 1, [32, 33, 1], 0.008637310602606795, 796.298784421258)
(37, 38, [37, 40, 38], 0.008582106080715952, 801.4432692001046)
(9, 49, [9, 43, 49], 0.00858043747159244, 801.59979680364)
(27, 14, [27, 25, 14], 0.008578071174558794, 801.8218769900769)
(58, 51, [58, 62, 51], 0.008568908598061711, 802.6829541791335)
(51, 15, [51, 17, 15], 0.008567125706237218, 802.8507201857238)
(36, 55, [36, 37, 55], 0.008524886437225154, 806.8458625653043)
(51, 44, [51, 10, 44], 0.00852316375211986, 807.009640752442)
(41, 14, [41, 48, 14], 0.008477463079045735, 811.3787754878822)
(54, 24, [54, 22, 24], 0.008452445521083382, 813.7905471401828)
(34, 51, [34, 67, 51], 0.008419165541509553, 817.0210576826867)
(66, 19, [66, 51, 19], 0.008415567340071437, 817.371868158591)
(61, 49, [61, 67, 49], 0.008412423140615155, 817.6786609187521)
(12, 25, [12, 14, 25], 0.008396804404265193, 819.2060520665851)
(2, 4, [2, 0, 4], 0.008390966834301785, 819.7783808293473)
(2, 18, [2, 0, 18], 0.008390966834301785, 819.7783808293473)
(11, 2, [11, 3, 2], 0.00837739634075555, 821.1119455094587)
(1, 12, [1, 7, 12], 0.008350544717817718, 823.7634121522593)
(48, 11, [48, 45, 11], 0.008342038271922462, 824.6069423715854)
(44, 50, [44, 49, 50], 0.008337093997469156, 825.0980256830836)
(7, 29, [7, 8, 29], 0.008334641233150173, 825.3418593617612)
(41, 29, [41, 8, 29], 0.008275659576582819, 831.248858383655)
(47, 36, [47, 37, 36], 0.008271370288020255, 831.6817155628013)
(42, 65, [42, 62, 65], 0.008229702205263735, 835.9101671403736)
(8, 15, [8, 9, 15], 0.008227163754595397, 836.1691517043175)
(3, 1, [3, 0, 1], 0.008211125524407652, 837.8091485697461)
(3, 28, [3, 0, 28], 0.008211125524407652, 837.8091485697461)
(45, 40, [45, 37, 40], 0.008209435504495847, 837.9823355493415)
(13, 21, [13, 19, 21], 0.008200280369444427, 838.9217606468826)
(25, 31, [25, 28, 31], 0.00817557320437114, 841.4675085444102)
(53, 20, [53, 19, 20], 0.0081753362010155, 841.4920031270618)
(38, 49, [38, 67, 49], 0.008163209221392825, 842.7472393902859)
(20, 10, [20, 19, 10], 0.008143881479726674, 844.7555371752168)
(30, 42, [30, 29, 8, 42], 0.008111605285861308, 848.1306120736583)
(58, 38, [58, 67, 38], 0.008093295790487471, 850.057176296669)
(10, 48, [10, 53, 48], 0.008064138565299042, 853.1432203475858)
(29, 32, [29, 31, 32], 0.008030165074783454, 856.7672940468751)
(21, 65, [21, 56, 65], 0.008021243503116926, 857.7240793337959)
(52, 42, [52, 42], 0.008003692216255421, 859.6125757724534)
(52, 49, [52, 49], 0.008003692216255421, 859.6125757724534)
(52, 66, [52, 66], 0.008003692216255421, 859.6125757724534)
(56, 64, [56, 52, 64], 0.0079996514974295, 860.0485255530764)
(65, 54, [65, 55, 54], 0.007997937862425086, 860.2335412216263)
(3, 53, [3, 37, 53], 0.00798398235366599, 861.7432297416541)
(10, 16, [10, 15, 16], 0.007972747106098249, 862.9624842080609)
(22, 65, [22, 56, 65], 0.007957547675707735, 864.6174130803872)
(19, 44, [19, 44], 0.00792936574770477, 867.702676476143)
(19, 56, [19, 56], 0.00792936574770477, 867.702676476143)
(1, 2, [1, 0, 2], 0.007927776413394571, 867.8773248924502)
(49, 5, [49, 15, 5], 0.007907924270417848, 870.0647476687103)
(38, 58, [38, 67, 58], 0.007891755554617349, 871.8544410054341)
(65, 21, [65, 56, 21], 0.007891653355362384, 871.8657766265096)
(22, 6, [22, 6], 0.007877757250805481, 873.4098278003819)
(22, 21, [22, 21], 0.007877757250805481, 873.4098278003819)
(46, 10, [46, 47, 10], 0.007870820662190858, 874.1826196495488)
(26, 18, [26, 28, 18], 0.00786648227929374, 874.6666432028973)
(52, 21, [52, 51, 21], 0.007865711776182368, 874.7526623238648)
(11, 6, [11, 3, 0, 6], 0.007860344877076725, 875.3522918363883)
(43, 6, [43, 42, 6], 0.007857523706686735, 875.667822239313)
(26, 12, [26, 25, 14, 12], 0.00785580675274926, 875.8599638148572)
(5, 17, [5, 18, 17], 0.007843395491092559, 877.2513901434938)
(62, 40, [62, 40], 0.007824501175924111, 879.3781064599386)
(62, 38, [62, 38], 0.007824501175924111, 879.3781064599386)
(15, 29, [15, 29], 0.007817460913085512, 880.1731770136639)
(15, 30, [15, 30], 0.007817460913085512, 880.1731770136639)
(60, 66, [60, 61, 67, 66], 0.007779981871404235, 884.4299778970674)
(16, 47, [16, 15, 44, 47], 0.007771145071274309, 885.4396272690707)
(3, 38, [3, 40, 38], 0.0077664522032132735, 885.9767453829332)
(62, 6, [62, 42, 6], 0.00776121671346413, 886.5767353268798)
(39, 10, [39, 43, 10], 0.0077561872089222435, 887.1538820716778)
(29, 24, [29, 18, 24], 0.007702268493413619, 893.3885269776024)
(41, 1, [41, 6, 1], 0.00767030871407182, 897.125426088556)
(31, 23, [31, 22, 23], 0.007666770033594381, 897.5411022871936)
(39, 58, [39, 62, 58], 0.00765803080550439, 898.5693141575754)
(56, 59, [56, 58, 59], 0.007642999684351146, 900.3432973575473)
(58, 20, [58, 56, 20], 0.007642999684351145, 900.3432973575473)
(30, 41, [30, 5, 7, 41], 0.007627504650304001, 902.1793506453556)
(17, 28, [17, 28], 0.007596837307494224, 905.8352977000883)
(10, 50, [10, 49, 50], 0.007584315162500112, 907.3366014709554)
(63, 10, [63, 43, 10], 0.007561186603692002, 910.1226025393031)
(61, 39, [61, 67, 39], 0.007559918800766512, 910.275811332035)
(25, 5, [25, 28, 8, 5], 0.007539055237141671, 912.8044889016566)
(54, 46, [54, 53, 46], 0.007500842681648555, 917.4723519502153)
(58, 9, [58, 62, 43, 9], 0.007497037109523343, 917.9398278581994)
(51, 16, [51, 17, 16], 0.007488388285400761, 919.0040150814136)
(62, 21, [62, 56, 21], 0.007473719065273303, 920.8146082848958)
(36, 56, [36, 40, 56], 0.007459167811207088, 922.617676896954)
(8, 1, [8, 6, 1], 0.007451362580724815, 923.5877369656564)
(52, 22, [52, 51, 22], 0.007441196490003052, 924.8542640371628)
(52, 54, [52, 51, 54], 0.007441196490003052, 924.8542640371628)
(28, 3, [28, 0, 3], 0.00743906117443139, 925.120729008628)
(14, 44, [14, 13, 44], 0.0074244310431047225, 926.9505384906146)
(33, 11, [33, 0, 3, 11], 0.007409839254785364, 928.7827495718366)
(45, 19, [45, 53, 19], 0.007403467219994145, 929.5851167175485)
(3, 13, [3, 13], 0.007391500287792137, 931.0957324843091)
(53, 18, [53, 18], 0.007368448754470203, 934.0194141363188)
(53, 15, [53, 15], 0.007368448754470203, 934.0194141363188)
(53, 49, [53, 49], 0.007368448754470203, 934.0194141363188)
(6, 47, [6, 41, 47], 0.007361989912893786, 934.8418883066994)
(63, 41, [63, 43, 41], 0.007355749403996843, 935.6379317712492)
(27, 21, [27, 24, 23, 21], 0.007351988560186215, 936.1183201189483)
(24, 19, [24, 17, 19], 0.0073511316491409046, 936.2278457165767)
(24, 3, [24, 0, 3], 0.007325126660599023, 939.5638471943155)
(54, 35, [54, 55, 34, 35], 0.007303931732332242, 942.3003695545783)
(4, 39, [4, 42, 39], 0.007293232328366148, 943.6878335332367)
(25, 17, [25, 19, 17], 0.007291167383872327, 943.956077614033)
(64, 10, [64, 43, 10], 0.00728992846046608, 944.1170913786376)
(21, 48, [21, 53, 48], 0.007286426015685073, 944.5725745658592)
(13, 37, [13, 47, 37], 0.007280987169033767, 945.2807500143654)
(42, 1, [42, 6, 1], 0.007278359820674342, 945.6232280684569)
(43, 13, [43, 13], 0.007269280555235306, 946.8086272766931)
(43, 40, [43, 40], 0.007269280555235306, 946.8086272766931)
(61, 51, [61, 67, 51], 0.00726625665634254, 947.2040885593243)
(61, 55, [61, 67, 55], 0.00726625665634254, 947.2040885593243)
(15, 67, [15, 49, 67], 0.007208842666738246, 954.7755601711824)
(21, 47, [21, 53, 47], 0.007204762265414817, 955.3182560384406)
(51, 18, [51, 18], 0.007189237970372434, 957.3886271784069)
(51, 39, [51, 39], 0.007189237970372434, 957.3886271784069)
(4, 19, [4, 7, 19], 0.0071887704535606115, 957.4511154603567)
(0, 7, [0, 7], 0.0071751922695716544, 959.2695277317652)
(0, 17, [0, 17], 0.0071751922695716544, 959.2695277317652)
(28, 1, [28, 0, 1], 0.00717250380384713, 959.6303879380548)
(17, 41, [17, 53, 41], 0.007130437956348661, 965.3121292711025)
(63, 38, [63, 67, 38], 0.007120904131207859, 966.609173041897)
(4, 28, [4, 33, 28], 0.00711809902384091, 966.9914596772318)
(62, 59, [62, 58, 59], 0.007114919711610746, 967.425108269661)
(17, 5, [17, 18, 5], 0.007114071124886228, 967.5409184705984)
(64, 41, [64, 43, 41], 0.007091861335900615, 970.581836940709)
(44, 5, [44, 9, 5], 0.007091647547237873, 970.6112009983943)
(2, 41, [2, 3, 41], 0.007081253250231851, 972.0410053887836)
(16, 24, [16, 18, 24], 0.007080410196805896, 972.1571570226104)
(24, 1, [24, 0, 1], 0.007062651805766929, 974.6102621850284)
(38, 51, [38, 67, 51], 0.00705099735838121, 976.2268976294075)
(38, 55, [38, 67, 55], 0.00705099735838121, 976.2268976294075)
(26, 3, [26, 27, 33, 0, 3], 0.007048576401050295, 976.5633889964314)
(54, 23, [54, 21, 23], 0.007037079003744759, 978.1645848328242)
(42, 52, [42, 52], 0.007013117372771822, 981.5184962150621)
(42, 38, [42, 38], 0.007013117372771822, 981.5184962150621)
(25, 41, [25, 14, 48, 41], 0.007010015484727983, 981.9543439258945)
(32, 53, [32, 17, 53], 0.006969911384645743, 987.6243205149874)
(14, 23, [14, 23], 0.006961808174980367, 988.7778972237608)
(13, 42, [13, 7, 42], 0.006932162009775481, 993.0213216317153)
(39, 5, [39, 5], 0.006910425281271671, 996.1557575163091)
(39, 49, [39, 49], 0.006910425281271671, 996.1557575163091)
(39, 34, [39, 34], 0.006910425281271671, 996.1557575163091)
(39, 64, [39, 64], 0.006910425281271671, 996.1557575163091)
(8, 40, [8, 40], 0.006900918284205127, 997.5328730618693)
(10, 46, [10, 47, 46], 0.006885403926830042, 999.7883384065423)
(39, 47, [39, 41, 47], 0.006853304037673333, 1004.4874177027785)
(60, 14, [60, 48, 14], 0.006845094755881928, 1005.6962452626607)
(41, 51, [41, 51], 0.0068423955514817164, 1006.0943403170842)
(9, 64, [9, 43, 64], 0.006833132670422115, 1007.4628778260026)
(23, 33, [23, 22, 33], 0.006822321369780434, 1009.0648853827893)
(49, 38, [49, 67, 38], 0.006808945667098264, 1011.053923934782)
(41, 11, [41, 12, 11], 0.006790262589878011, 1013.8453144522996)
(67, 21, [67, 56, 21], 0.006786419844690286, 1014.421354816821)
(31, 6, [31, 29, 6], 0.006785633293870952, 1014.5393418550191)
(32, 6, [32, 33, 0, 6], 0.006776153701252091, 1015.9634883278992)
(49, 61, [49, 67, 61], 0.006765585378955682, 1017.5559025061449)
(3, 19, [3, 12, 19], 0.006765354337557642, 1017.5907709437748)
(19, 23, [19, 21, 23], 0.00676308803374047, 1017.9329245742097)
(6, 27, [6, 0, 33, 27], 0.006747153900462227, 1020.3450583758608)
(42, 13, [42, 7, 13], 0.006734200584297405, 1022.3143629988216)
(57, 3, [57, 37, 3], 0.006725484754093017, 1023.6437080221934)
(64, 19, [64, 52, 51, 19], 0.006713932771764099, 1025.4109439159936)
(28, 26, [28, 26], 0.00669650252553892, 1028.0889840332093)
(28, 27, [28, 27], 0.00669650252553892, 1028.0889840332093)
(26, 32, [26, 27, 33, 32], 0.006669831286787195, 1032.2139357769206)
(34, 39, [34, 39], 0.006667306730406493, 1032.6060913161953)
(34, 52, [34, 52], 0.006667306730406493, 1032.6060913161953)
(34, 46, [34, 46], 0.006667306730406493, 1032.6060913161953)
(60, 50, [60, 61, 67, 50], 0.006665084852319463, 1032.9514756782853)
(61, 52, [61, 67, 52], 0.006662433288424466, 1033.3639549244335)
(47, 43, [47, 43], 0.006632531984787827, 1038.0382535009542)
(44, 42, [44, 43, 42], 0.006628142733076865, 1038.7279496911835)
(0, 32, [0, 33, 32], 0.006617355880176643, 1040.42680719981)
(7, 11, [7, 11], 0.006598906375438898, 1043.345354850924)
(7, 45, [7, 45], 0.006598906375438898, 1043.345354850924)
(7, 14, [7, 14], 0.006598906375438898, 1043.345354850924)
(6, 22, [6, 22], 0.006589734425850808, 1044.8023573867692)
(37, 33, [37, 3, 0, 33], 0.006589254388589726, 1044.8787250123212)
(20, 58, [20, 56, 58], 0.006584965006244141, 1045.5616036676747)
(25, 29, [25, 28, 29], 0.006578060719952114, 1046.6626509354353)
(4, 18, [4, 5, 18], 0.006576131943853127, 1046.97065180225)
(54, 37, [54, 55, 37], 0.006568864641611708, 1048.1327716231106)
(9, 65, [9, 43, 65], 0.006567702254300952, 1048.3188884358785)
(56, 31, [56, 22, 31], 0.0065645319862559235, 1048.826834117647)
(50, 42, [50, 43, 42], 0.006544810437922308, 1051.9977058603195)
(13, 54, [13, 19, 54], 0.006544354212934805, 1052.0712848299763)
(33, 37, [33, 0, 3, 37], 0.006526563519450404, 1054.9485508054865)
(66, 42, [66, 67, 62, 42], 0.006506885887950337, 1058.1493140714147)
(36, 13, [36, 37, 47, 13], 0.006491244162858698, 1060.7074404451262)
(54, 10, [54, 53, 10], 0.0064687124545518065, 1064.4141350145503)
(38, 52, [38, 67, 52], 0.006465061962278341, 1065.0171100925154)
(24, 16, [24, 18, 16], 0.0064634800575709495, 1065.278614901157)
(5, 44, [5, 9, 44], 0.006460958106229483, 1065.6957837100845)
(20, 52, [20, 51, 52], 0.006444089993439925, 1068.4944198268267)
(21, 22, [21, 22], 0.006439756347213796, 1069.2157944783196)
(21, 57, [21, 57], 0.006439756347213796, 1069.2157944783196)
(30, 24, [30, 18, 24], 0.006433824804427515, 1070.2047288088218)
(28, 56, [28, 22, 56], 0.006421749455432546, 1072.2236322646936)
(9, 6, [9, 6], 0.006407813972863372, 1074.56299303081)
(9, 33, [9, 33], 0.006407813972863372, 1074.56299303081)
(65, 22, [65, 56, 22], 0.00639988825189756, 1075.8980350336265)
(61, 53, [61, 60, 53], 0.006375970550932978, 1079.9469547743404)
(59, 63, [59, 57, 63], 0.006372453496604977, 1080.5449042961181)
(53, 16, [53, 17, 16], 0.006362914074513821, 1082.1700703876302)
(2, 46, [2, 3, 37, 46], 0.00636227554268971, 1082.2790267091489)
(4, 43, [4, 7, 43], 0.006355756528832497, 1083.3926558690723)
(39, 28, [39, 42, 8, 28], 0.006354948136914167, 1083.5309109544687)
(42, 49, [42, 43, 49], 0.006349266878704398, 1084.50354025465)
(32, 51, [32, 17, 51], 0.006347396112753104, 1084.8241957480438)
(25, 33, [25, 28, 33], 0.00633609999547698, 1086.7644112788093)
(10, 63, [10, 43, 63], 0.0063326996631472236, 1087.3498060721463)
(46, 59, [46, 48, 59], 0.006329746519295472, 1087.8587240533986)
(49, 19, [49, 10, 19], 0.00631785311113942, 1089.9131423776103)
(39, 37, [39, 40, 37], 0.006295456221998856, 1093.802961076435)
(3, 24, [3, 0, 24], 0.0062572897129272095, 1100.4957533402253)
(2, 26, [2, 0, 33, 27, 26], 0.006249698275106251, 1101.8367172596222)
(20, 7, [20, 19, 7], 0.006249678410221717, 1101.8402304985743)
(19, 43, [19, 10, 43], 0.006237158105538066, 1104.0589828829798)
(64, 57, [64, 63, 57], 0.0062315589290317455, 1105.0541111385432)
(49, 18, [49, 15, 18], 0.0062266602780376235, 1105.926204494289)
(60, 43, [60, 61, 67, 43], 0.006225471768948986, 1106.1379983821464)
(43, 34, [43, 67, 34], 0.0062068269916761235, 1109.4711390478444)
(25, 56, [25, 23, 56], 0.0061756616955761226, 1115.0875187287475)
(55, 17, [55, 17], 0.006174655186292732, 1115.26984947507)
(55, 23, [55, 23], 0.006174655186292732, 1115.26984947507)
(55, 20, [55, 20], 0.006174655186292732, 1115.26984947507)
(55, 63, [55, 63], 0.006174655186292732, 1115.26984947507)
(43, 56, [43, 62, 56], 0.006163980218926365, 1117.2073014181842)
(28, 39, [28, 8, 42, 39], 0.0061582210235088955, 1118.2553553518376)
(5, 19, [5, 7, 19], 0.006149200820023534, 1119.9007902678939)
(56, 50, [56, 52, 50], 0.006137830922828248, 1121.9817384139305)
(34, 7, [34, 40, 7], 0.006128542186559021, 1123.68751773293)
(34, 42, [34, 62, 42], 0.006126516838598165, 1124.060138577818)
(48, 52, [48, 51, 52], 0.0061203651699844736, 1125.1934265371387)
(20, 18, [20, 17, 18], 0.006119382281524879, 1125.3747097641665)
(33, 53, [33, 17, 53], 0.00611395697773122, 1126.376397610764)
(45, 17, [45, 53, 17], 0.00611328446617245, 1126.5006890091272)
(57, 45, [57, 37, 45], 0.006110585796857787, 1126.9997234543341)
(48, 21, [48, 53, 21], 0.006101956854835434, 1128.5983384161389)
(25, 9, [25, 28, 9], 0.006089976622859825, 1130.8253309751017)
(66, 10, [66, 51, 10], 0.006075726405481995, 1133.4857248877029)
(43, 12, [43, 7, 12], 0.006075367041852076, 1133.552976341807)
(44, 14, [44, 13, 14], 0.006063899400693243, 1135.7032209676845)
(62, 22, [62, 56, 22], 0.0060609563915176605, 1136.2563631142455)
(30, 0, [30, 29, 0], 0.006046427245796946, 1138.995024677217)
(50, 60, [50, 67, 61, 60], 0.0060371716793206935, 1140.746519747524)
(60, 46, [60, 48, 46], 0.0060324705021148565, 1141.6382143918468)
(37, 35, [37, 40, 35], 0.006015006286908199, 1144.9629418216407)
(30, 1, [30, 4, 1], 0.005999367766489915, 1147.956532017332)
(19, 55, [19, 55], 0.005986614465361609, 1150.4093995191279)
(4, 37, [4, 7, 37], 0.005983760710069068, 1150.9596994637081)
(4, 17, [4, 33, 17], 0.005980133016905929, 1151.6599988259127)
(67, 35, [67, 35], 0.005958885852227583, 1155.778728743814)
(64, 53, [64, 52, 53], 0.0059159386565835765, 1164.1943137120322)
(49, 56, [49, 62, 56], 0.005910926454965121, 1165.1844330232173)
(4, 15, [4, 5, 15], 0.005909715035449473, 1165.4239910268905)
(1, 18, [1, 6, 18], 0.0058805801999299735, 1171.2151310005083)
(8, 25, [8, 28, 25], 0.0058659455606335795, 1174.145767920275)
(56, 37, [56, 37], 0.005864426477927835, 1174.4508073926947)
(56, 66, [56, 66], 0.005864426477927835, 1174.4508073926947)
(27, 2, [27, 33, 0, 2], 0.005862428297567844, 1174.8522928244013)
(64, 66, [64, 50, 66], 0.0058615818630490665, 1175.0224456564242)
(32, 9, [32, 16, 9], 0.005859095857784368, 1175.522474203882)
(39, 56, [39, 40, 56], 0.005852083748869057, 1176.9351604235599)
(39, 36, [39, 40, 36], 0.005852083748869057, 1176.9351604235599)
(14, 52, [14, 19, 51, 52], 0.005847522856150776, 1177.8558338015296)
(16, 6, [16, 29, 6], 0.005834621297482429, 1180.4679696905023)
(58, 24, [58, 56, 22, 24], 0.005832540984726517, 1180.8902456351784)
(35, 63, [35, 34, 63], 0.005821132149683464, 1183.2114545100583)
(31, 53, [31, 17, 53], 0.0058147223179506515, 1184.5195768602823)
(35, 43, [35, 40, 43], 0.005784337541715827, 1190.7599649932686)
(50, 53, [50, 51, 53], 0.005775704712017577, 1192.5449424008946)
(54, 18, [54, 17, 18], 0.005768939463807055, 1193.9475007190695)
(41, 62, [41, 43, 62], 0.005744982322265737, 1198.9408100400676)
(60, 40, [60, 61, 67, 38, 40], 0.0057401975214220295, 1199.9430840673438)
(7, 36, [7, 37, 36], 0.005739472375484947, 1200.0951264804858)
(13, 8, [13, 7, 8], 0.005724112374929208, 1203.3247302966536)
(51, 24, [51, 17, 24], 0.005723468528112158, 1203.460484485381)
(43, 19, [43, 10, 19], 0.005717941835340379, 1204.6270373518216)
(33, 30, [33, 5, 30], 0.0057139892682208015, 1205.4627139345325)
(34, 59, [34, 57, 59], 0.005708211646710886, 1206.6863372140542)
(4, 24, [4, 22, 24], 0.005707359417315732, 1206.8670377118383)
(22, 9, [22, 18, 9], 0.005688794306081404, 1210.8168842921023)
(57, 19, [57, 53, 19], 0.005675660760241985, 1213.626736338117)
(15, 62, [15, 43, 62], 0.00567562989966748, 1213.6333541074316)
(39, 29, [39, 42, 8, 29], 0.005667334809069356, 1215.4147740496)
(28, 30, [28, 29, 30], 0.005650264890325573, 1219.097097078894)
(57, 66, [57, 67, 66], 0.005625115783616989, 1224.5629808099447)
(40, 4, [40, 4], 0.0056247267870533114, 1224.6479088226336)
(40, 5, [40, 5], 0.0056247267870533114, 1224.6479088226336)
(40, 52, [40, 52], 0.0056247267870533114, 1224.6479088226336)
(40, 57, [40, 57], 0.0056247267870533114, 1224.6479088226336)
(56, 28, [56, 22, 28], 0.005623812937788221, 1224.8474719784115)
(52, 48, [52, 51, 48], 0.0056180501649258745, 1226.1074214141365)
(51, 34, [51, 67, 34], 0.005614917507998918, 1226.7934179683696)
(65, 17, [65, 51, 17], 0.005612382821902816, 1227.349029954362)
(63, 55, [63, 55], 0.005605844720506674, 1228.784523980601)
(29, 15, [29, 15], 0.005601435396040337, 1229.754519546919)
(24, 15, [24, 28, 15], 0.005583259407391384, 1233.769181541189)
(33, 51, [33, 17, 51], 0.0055678909834466035, 1237.184167145342)
(51, 47, [51, 53, 47], 0.005559592150711916, 1239.0360837463857)
(51, 57, [51, 55, 57], 0.005557062052543601, 1239.601785155564)
(7, 35, [7, 40, 35], 0.005552824653281725, 1240.5503745114245)
(7, 38, [7, 41, 38], 0.005552772254020774, 1240.562113735896)
(17, 45, [17, 53, 45], 0.005551883693394095, 1240.7612154090655)
(59, 19, [59, 48, 53, 19], 0.005544324489469876, 1242.4576031508113)
(17, 7, [17, 19, 7], 0.005540966524394597, 1243.2126607275459)
(39, 12, [39, 41, 12], 0.00551906932226824, 1248.1589021269567)
(58, 50, [58, 62, 50], 0.005514089547684934, 1249.2892394589578)
(18, 42, [18, 9, 43, 42], 0.005505967807778799, 1251.1371444698373)
(67, 22, [67, 56, 22], 0.0055035778538049356, 1251.681959150012)
(6, 11, [6, 0, 3, 11], 0.005502705989322505, 1251.8808274714763)
(43, 28, [43, 28], 0.005488254862923982, 1255.186266588006)
(43, 47, [43, 47], 0.005488254862923982, 1255.186266588006)
(25, 10, [25, 19, 10], 0.005484680786037215, 1256.0064600491824)
(60, 55, [60, 57, 55], 0.005482249489741726, 1256.5650148306577)
(54, 41, [54, 53, 41], 0.0054729418465046765, 1258.707896226285)
(8, 13, [8, 7, 13], 0.005471687334404759, 1258.9972777382366)
(2, 47, [2, 3, 37, 47], 0.005471056182212792, 1259.1429174062507)
(45, 10, [45, 47, 10], 0.005459937266088615, 1261.7141517320667)
(62, 17, [62, 51, 17], 0.005457589682752769, 1262.258366737192)
(3, 35, [3, 40, 35], 0.005443332719257498, 1265.573487091815)
(42, 15, [42, 43, 15], 0.005439396028945781, 1266.4919332700758)
(18, 56, [18, 17, 56], 0.005437373255526734, 1266.964371932295)
(46, 54, [46, 53, 54], 0.0054294869299261255, 1268.8096625884727)
(0, 45, [0, 3, 37, 45], 0.005423878943042438, 1270.1251182801439)
(32, 49, [32, 16, 15, 49], 0.005423207763357946, 1270.2827380125957)
(57, 42, [57, 62, 42], 0.005412582916656805, 1272.7830826781976)
(49, 41, [49, 43, 41], 0.0054106686242273, 1273.2346170256835)
(37, 56, [37, 56], 0.0053968075695055, 1276.5136547612522)
(37, 58, [37, 58], 0.0053968075695055, 1276.5136547612522)
(17, 43, [17, 9, 43], 0.005391431458010634, 1277.789991433603)
(56, 18, [56, 17, 18], 0.005375263793476542, 1281.6437226118323)
(46, 34, [46, 34], 0.005366987617191098, 1283.6254200605765)
(54, 40, [54, 55, 34, 40], 0.005356761495434081, 1286.0824816643503)
(33, 7, [33, 7], 0.005345461766603149, 1288.8084353253926)
(53, 59, [53, 48, 59], 0.005345099270611714, 1288.8960748853722)
(37, 5, [37, 7, 5], 0.005332299894598752, 1291.9981794736782)
(23, 29, [23, 22, 29], 0.00532797669396909, 1293.049333806115)
(62, 66, [62, 67, 66], 0.005323745827365904, 1294.0796906943403)
(20, 67, [20, 56, 67], 0.005315372989325189, 1296.1235905158228)
(17, 62, [17, 51, 62], 0.005298794131248262, 1300.1897254840403)
(17, 67, [17, 51, 67], 0.005298794131248262, 1300.1897254840403)
(19, 45, [19, 53, 45], 0.005298456549987804, 1300.2727850909364)
